trade_code,lane_code,vessel_code,voyage_number,direction,vessel_capacity,reefer_capacity
EAT,PH3,SEUT,0060,W,860,100
EAT,PH3,SEUT,0061,E,860,100
EAT,PH3,SEUT,0061,W,860,100
EAT,PH3,SEUT,0062,E,860,100
EAT,PH3,SEUT,0062,W,860,100
EAT,PH3,SEUT,0063,E,860,100
EAT,PH3,SEUT,0063,W,860,100
EAT,PH3,SEUT,0064,E,860,100
EAT,PH3,SEUT,0064,W,860,100
EAT,PHX,CBDT,0281,S,1900,300
EAT,PHX,CBDT,0282,N,1900,300
EAT,PHX,CBDT,0282,S,1900,300
EAT,PHX,CBDT,0283,N,1900,300
EAT,PHX,CBDT,0283,S,1900,300
EAT,PHX,CBDT,0284,N,1900,300
EAT,PHX,CBDT,0284,S,1900,300
EAT,PHX,CBDT,0285,N,1900,300
EAT,PHX,CBDT,0285,S,1900,300
EAT,PHX,CBDT,0286,N,1900,300
EAT,PHX,CBDT,0286,S,1900,300
EAT,PHX,CBDT,0287,N,1900,300
EAT,PHX,CBDT,0287,S,1900,300
EAT,PHX,CBDT,0288,N,1900,300
EAT,PHX,CBDT,0288,S,1900,300
EAT,PHX,CBDT,0289,N,1900,300
EAT,PHX,CBDT,0289,S,1900,300
EAT,PHX,CBDT,0290,N,1900,300
EAT,PHX,CBDT,0290,S,1900,300
EAT,PHX,CBDT,0291,N,1900,300
EAT,PHX,CBDT,0291,S,1900,300
EAT,PHX,CBDT,0292,N,1900,300
EAT,PHX,CBDT,0292,S,1900,300
EAT,PHX,CBDT,0293,N,1900,300
EAT,PHX,CBDT,0293,S,1900,300
EAT,PHX,CBDT,0294,N,1900,300
EAT,PHX,CBDT,0294,S,1900,300
EAT,PHX,CBDT,0295,N,1900,300
EAT,PHX,CBDT,0295,S,1900,300
EAT,PHX,DIAT,0342,S,2050,318
EAT,PHX,DIAT,0343,N,2050,318
EAT,PHX,FLNT,0943,N,1900,300
EAT,PHX,FLNT,0943,S,1900,300
EAT,PHX,GCLT,0125,S,1900,300
EAT,PHX,GCLT,0126,N,1900,300
EAT,PHX,GCLT,0126,S,1900,300
EAT,PHX,GCLT,0127,S,1900,300
EAT,PHX,GCLT,0130,N,2100,398
EAT,PHX,GCLT,0130,S,2100,398
EAT,PHX,GCLT,0131,N,2100,398
EAT,PHX,GCLT,0131,S,2100,398
EAT,PHX,GCLT,0132,N,2100,398
EAT,PHX,GCLT,0132,S,2100,398
EAT,PHX,GCLT,0133,N,2100,398
EAT,PHX,GCLT,0133,S,2100,398
EAT,PHX,GCLT,0134,N,2100,398
EAT,PHX,GCLT,0134,S,2100,398
EAT,PHX,GCLT,0135,N,2100,398
EAT,PHX,GCLT,0135,S,2100,398
EAT,PHX,GCLT,0136,N,2100,398
EAT,PHX,GCLT,0136,S,2100,398
EAT,PHX,GCLT,0137,N,1900,300
EAT,PHX,GCLT,0137,S,1900,300
EAT,PHX,GCLT,0144,N,1900,300
EAT,PHX,GCLT,0144,S,1900,300
EAT,PHX,GCLT,0145,N,1900,300
EAT,PHX,GCLT,0145,S,1900,300
EAT,PHX,GCLT,0146,N,1900,300
EAT,PHX,GCLT,0146,S,1900,300
EAT,PHX,H1WT,0007,N,1900,300
EAT,PHX,H1WT,0007,S,1900,300
EAT,PHX,H1WT,0008,N,1900,300
EAT,PHX,H1WT,0008,S,1900,300
EAT,PHX,H1WT,0017,N,1900,300
EAT,PHX,H1WT,0017,S,1900,300
EAT,PHX,JJST,0008,N,1900,300
EAT,PHX,JJST,0008,S,1900,300
EAT,PHX,JJST,0009,N,1900,300
EAT,PHX,JJST,0009,S,1900,300
EAT,PHX,JJST,0010,N,1900,300
EAT,PHX,JJST,0010,S,1900,300
EAT,PHX,JJST,0011,N,1900,300
EAT,PHX,JJST,0011,S,1900,300
EAT,PHX,JJST,0012,N,1900,300
EAT,PHX,JJST,0012,S,1900,300
EAT,PHX,JJST,0013,N,1900,300
EAT,PHX,JJST,0013,S,1900,300
EAT,PHX,JJST,0014,N,1900,300
EAT,PHX,JJST,0014,S,1900,300
EAT,PHX,JJST,0015,N,1900,300
EAT,PHX,JJST,0015,S,1900,300
EAT,PHX,JJST,0016,N,1900,300
EAT,PHX,JJST,0016,S,1900,300
EAT,PHX,JJST,0017,N,1900,300
EAT,PHX,JJST,0017,S,1900,300
EAT,PHX,JJST,0018,N,1900,300
EAT,PHX,JJST,0018,S,1900,300
EAT,PHX,JJST,0019,N,1900,300
EAT,PHX,JJST,0019,S,1900,300
EAT,PHX,JJST,0020,N,1900,300
EAT,PHX,JJST,0020,S,1900,300
EAT,PHX,JJST,0021,S,1900,300
EAT,PHX,JJST,0030,N,1900,300
EAT,PHX,JJST,0031,N,1900,300
EAT,PHX,JJST,0031,S,1900,300
EAT,PHX,LSPT,0003,N,1900,300
EAT,PHX,LSPT,0003,S,1900,300
EAT,PHX,LSPT,0004,N,1900,300
EAT,PHX,LSPT,0004,S,1900,300
EAT,PHX,LSPT,0005,N,1900,300
EAT,PHX,LSPT,0005,S,1900,300
EAT,PHX,LSPT,0006,N,1900,300
EAT,PHX,LSPT,0006,S,1900,300
EAT,PHX,LSPT,0007,N,1900,300
EAT,PHX,LSPT,0007,S,1900,300
EAT,PHX,LSPT,0008,N,1900,300
EAT,PHX,LSPT,0008,S,1900,300
EAT,PHX,LSPT,0009,N,1900,300
EAT,PHX,LSPT,0009,S,1900,300
EAT,PHX,LSPT,0010,N,1900,300
EAT,PHX,LSPT,0010,S,1900,300
EAT,PHX,LSPT,0011,N,1900,300
EAT,PHX,LSPT,0011,S,1900,300
EAT,PHX,LSPT,0012,N,1900,300
EAT,PHX,LSPT,0012,S,1900,300
EAT,PHX,LSPT,0013,N,1900,300
EAT,PHX,LSPT,0013,S,1900,300
EAT,PHX,LSPT,0014,N,1900,300
EAT,PHX,LSPT,0014,S,1900,300
EAT,PHX,LSPT,0015,N,1900,300
EAT,PHX,LSPT,0015,S,1900,300
EAT,PHX,LSPT,0016,N,1900,300
EAT,PHX,LSPT,0016,S,1900,300
EAT,PHX,LSPT,0017,N,1900,300
EAT,PHX,LSPT,0017,S,1900,300
EAT,PHX,NCAT,0525,N,1900,300
EAT,PHX,NCAT,0525,S,1900,300
EAT,PHX,NCAT,0526,N,1900,300
EAT,PHX,NCAT,0526,S,1900,300
EAT,PHX,NCAT,0527,N,1900,300
EAT,PHX,NCAT,0527,S,1900,300
EAT,PHX,NIST,0165,S,1900,300
EAT,PHX,RCMT,0072,S,1900,300
EAT,PHX,RCMT,0073,N,1900,300
EAT,PHX,RCMT,0073,S,1900,300
EAT,PHX,RCMT,0074,N,1900,300
EAT,PHX,RCMT,0074,S,1900,300
EAT,PHX,RCMT,0075,N,1900,300
EAT,PHX,RCMT,0075,S,1900,300
EAT,PHX,RCMT,0076,N,1900,300
EAT,PHX,RCMT,0076,S,1900,300
EAT,PHX,RCMT,0077,N,1900,300
EAT,PHX,RCMT,0077,S,1900,300
EAT,PHX,TDNT,0020,N,1900,300
EAT,PHX,TDNT,0020,S,1900,300
EAT,PHX,TDNT,0021,N,1900,300
EAT,PHX,TDNT,0021,S,1900,300
EAT,PHX,TDNT,0022,N,1900,300
EAT,PHX,TDNT,0022,S,1900,300
EAT,PHX,USNT,0023,S,1900,300
EAT,PHX,USNT,0024,N,1900,300
EAT,PHX,USNT,0024,S,1900,300
EAT,PHX,USNT,0025,N,1900,300
EAT,PHX,USNT,0025,S,1900,300
EAT,PHX,USNT,0026,N,1900,300
EAT,PHX,USNT,0026,S,1900,300
EAT,PHX,USNT,0027,N,1900,300
EAT,PHX,USNT,0027,S,1900,300
EAT,PHX,USNT,0028,N,1900,300
EAT,PHX,USNT,0028,S,1900,300
EAT,PHX,USNT,0029,N,1900,300
EAT,PHX,USNT,0029,S,1900,300
EAT,PHX,USNT,0030,N,1900,300
EAT,PHX,USNT,0030,S,1900,300
EAT,SMM,FLNT,0925,S,900,135
EAT,SMM,FLNT,0926,N,900,135
EAT,SMM,FLNT,0926,S,900,135
EAT,SMM,FLNT,0927,N,900,135
EAT,SMM,FLNT,0927,S,900,135
EAT,SMM,FLNT,0928,N,900,135
EAT,SMM,FLNT,0928,S,900,135
EAT,SMM,FLNT,0929,N,900,135
EAT,SMM,FLNT,0929,S,900,135
EAT,SMM,FLNT,0930,N,900,135
EAT,SMM,FLNT,0930,S,900,135
EAT,SMM,FLNT,0931,N,900,135
EAT,SMM,FLNT,0931,S,900,135
EAT,SMM,FLNT,0932,N,900,135
EAT,SMM,FLNT,0932,S,900,135
EAT,SMM,FLNT,0933,N,900,135
EAT,SMM,FLNT,0933,S,900,135
EAT,SMM,FLNT,0934,N,900,135
EAT,SMM,FLNT,0934,S,900,135
EAT,SMM,FLNT,0935,N,900,135
EAT,SMM,FLNT,0935,S,900,135
EAT,SMM,FLNT,0937,N,900,135
EAT,SMM,FLNT,0937,S,900,135
EAT,SMM,FLNT,0938,N,900,135
EAT,SMM,FLNT,0938,S,900,135
EAT,SMM,FLNT,0939,N,900,135
EAT,SMM,FLNT,0939,S,900,135
EAT,SMM,FLNT,0940,N,900,135
EAT,SMM,FLNT,0940,S,900,135
EAT,SMM,FLNT,0941,N,900,135
EAT,SMM,FLNT,0941,S,900,135
EAT,SMM,FLNT,0942,N,900,135
EAT,SMM,FLNT,0942,S,900,135
EAT,SMM,FLNT,0944,N,900,135
EAT,SMM,FLNT,0944,S,900,135
EAT,SMM,FLNT,0945,N,900,135
EAT,SMM,FLNT,0945,S,900,135
EAT,SMM,FLNT,0946,N,900,135
EAT,SMM,FLNT,0946,S,900,135
EAT,SMM,FLNT,0947,N,900,135
EAT,SMM,FLNT,0947,S,900,135
EAT,SMM,FLNT,0948,N,900,135
EAT,SMM,FLNT,0948,S,900,135
EAT,SMM,FLNT,0949,N,900,135
EAT,SMM,FLNT,0949,S,900,135
EAT,SMM,FLNT,0950,N,900,135
EAT,SMM,FLNT,0950,S,900,135
EAT,SMM,FLNT,0951,N,900,135
EAT,SMM,FLNT,0951,S,900,135
EAT,SMM,FLNT,0952,N,900,135
EAT,SMM,FLNT,0952,S,900,135
EAT,SMM,FLNT,0953,N,900,135
EAT,SMM,FLNT,0953,S,900,135
EAT,SMM,FLNT,0954,N,900,135
EAT,SMM,FLNT,0954,S,900,135
EAT,SMM,FLNT,0955,N,900,135
EAT,SMM,FLNT,0955,S,900,135
EAT,SMM,FLNT,0956,N,900,135
EAT,SMM,FLNT,0956,S,900,135
EAT,SMM,FLNT,0957,N,900,135
EAT,SMM,FLNT,0957,S,900,135
EAT,SMM,FLNT,0958,N,900,135
EAT,SMM,FLNT,0958,S,900,135
EAT,SMM,FLNT,0959,N,900,135
EAT,SMM,FLNT,0959,S,900,135
EAT,SMM,FLNT,0960,N,900,135
EAT,SMM,FLNT,0960,S,900,135
EAT,SMM,FLNT,0961,N,900,135
EAT,SMM,FLNT,0961,S,900,135
EAT,SMM,ITXT,0098,N,900,135
EAT,SMM,ITXT,0098,S,900,135
EAT,SMM,ITXT,0099,N,900,135
EAT,SMM,ITXT,0099,S,900,135
EAT,SMM,ITXT,0100,N,900,135
EAT,SMM,ITXT,0100,S,900,135
EAT,SMM,ITXT,0101,N,900,135
EAT,SMM,ITXT,0101,S,900,135
EAT,SMM,ITXT,0102,N,900,135
EAT,SMM,ITXT,0102,S,900,135
EAT,SMM,ITXT,0103,N,900,135
EAT,SMM,ITXT,0103,S,900,135
EAT,SMM,ITXT,0104,N,900,135
EAT,SMM,ITXT,0104,S,900,135
EAT,SMM,ITXT,0105,N,900,135
EAT,SMM,ITXT,0105,S,900,135
EAT,SMM,ITXT,0106,N,900,135
EAT,SMM,ITXT,0106,S,900,135
EAT,SMM,ITXT,0107,N,900,135
EAT,SMM,ITXT,0107,S,900,135
EAT,SMM,ITXT,0108,N,900,135
EAT,SMM,ITXT,0108,S,900,135
EAT,SMM,ITXT,0109,N,900,135
EAT,SMM,ITXT,0109,S,900,135
EAT,SMM,ITXT,0110,N,900,135
EAT,SMM,ITXT,0110,S,900,135
EAT,SMM,ITXT,0111,N,900,135
EAT,SMM,ITXT,0111,S,900,135
EAT,SMM,ITXT,0112,N,900,135
EAT,SMM,ITXT,0112,S,900,135
EAT,SMM,PPPT,0080,N,900,135
EAT,SMM,PPPT,0080,S,900,135
EAT,SMM,PPPT,0081,N,900,135
EAT,SMM,PPPT,0081,S,900,135
EAT,SMM,PPPT,0082,N,900,135
EAT,SMM,PPPT,0082,S,900,135
EAT,SMM,PPPT,0083,N,900,135
EAT,SMM,PPPT,0083,S,900,135
EAT,SMM,PPPT,0084,N,900,135
EAT,SMM,PPPT,0084,S,900,135
EAT,SMM,PPPT,0085,N,900,135
EAT,SMM,PPPT,0085,S,900,135
EAT,SMM,PPPT,0086,N,900,135
EAT,SMM,PPPT,0086,S,900,135
EAT,SMM,PPPT,0087,N,900,135
EAT,SMM,PPPT,0087,S,900,135
EAT,SMM,PPPT,0088,N,900,135
EAT,SMM,PPPT,0088,S,900,135
EAT,SMM,PPPT,0089,N,900,135
EAT,SMM,PPPT,0089,S,900,135
EAT,SMM,PPPT,0090,N,900,135
EAT,SMM,PPPT,0090,S,900,135
EAT,SMM,PPPT,0091,N,900,135
EAT,SMM,PPPT,0091,S,900,135
EAT,SMM,PPPT,0092,N,900,135
EAT,SMM,PPPT,0092,S,900,135
EAT,SMM,USNT,0031,N,900,135
EAT,SMM,USNT,0031,S,900,135
EAT,SMM,USNT,0032,N,900,135
EAT,SMM,USNT,0032,S,900,135
EAT,SMM,USNT,0033,N,900,135
EAT,SMM,USNT,0033,S,900,135
EAT,SMM,USNT,0034,N,900,135
EAT,SMM,USNT,0034,S,900,135
EAT,SMM,USNT,0035,N,900,135
EAT,SMM,USNT,0035,S,900,135
EAT,SMM,USNT,0036,N,900,135
EAT,SMM,USNT,0036,S,900,135
EAT,SMM,USNT,0037,N,900,135
EAT,SMM,USNT,0037,S,900,135
EAT,SMM,USNT,0038,N,900,135
EAT,SMM,USNT,0038,S,900,135
EAT,SMM,USNT,0039,N,900,135
EAT,SMM,USNT,0039,S,900,135
EAT,SMM,USNT,0040,N,900,135
EAT,SMM,USNT,0040,S,900,135
EAT,SMM,USNT,0041,N,900,135
EAT,SMM,USNT,0041,S,900,135
EAT,SMM,USNT,0042,N,900,135
EAT,SMM,USNT,0042,S,900,135
EAT,SMM,USNT,0043,N,900,135
EAT,SMM,USNT,0043,S,900,135
EAT,SMM,USNT,0044,N,900,135
EAT,SMM,USNT,0044,S,900,135
EAT,SMM,USNT,0045,N,900,135
EAT,SMM,USNT,0045,S,900,135
EAT,SMM,USNT,0046,N,900,135
EAT,SMM,USNT,0046,S,900,135
EAT,SMM,USNT,0047,N,900,135
EAT,SMM,USNT,0047,S,900,135
EFT,SRX,OLUT,0250,N,5600,1176
EFT,SRX,OLUT,0250,S,5600,1176
EFT,SRX,OLUT,0251,N,5600,1176
EFT,SRX,OLUT,0251,S,5600,1176
EFT,SRX,OLUT,0252,N,5600,1176
EFT,SRX,OLUT,0252,S,5600,1176
EFT,SRX,OLUT,0253,N,5600,1176
EFT,SRX,OLUT,0253,S,5600,1176
EFT,SRX,OLUT,0254,N,5600,1176
EFT,SRX,OLUT,0254,S,5600,1176
EFT,SRX,OLUT,0255,N,5600,1176
EFT,SRX,OLUT,0255,S,5600,1176
EFT,SRX,OLUT,0256,S,5600,1176
EFT,SRX,OLUT,0605,S,5600,1176
EFT,SRX,OLUT,0609,N,5600,1176
EFT,SRX,OLUT,0615,S,5600,1176
EFT,SRX,OLUT,0619,N,5600,1176
EFT,SRX,ORXT,0245,N,5600,1176
EFT,SRX,ORXT,0250,N,5600,1176
EFT,SRX,ORXT,0250,S,5600,1176
EFT,SRX,ORXT,0251,N,5600,1176
EFT,SRX,ORXT,0251,S,5600,1176
EFT,SRX,ORXT,0252,N,5600,1176
EFT,SRX,ORXT,0252,S,5600,1176
EFT,SRX,ORXT,0253,N,5600,1176
EFT,SRX,ORXT,0253,S,5600,1176
EFT,SRX,ORXT,0254,N,5600,1176
EFT,SRX,ORXT,0254,S,5600,1176
EFT,SRX,ORXT,0255,N,5600,1176
EFT,SRX,ORXT,0255,S,5600,1176
EFT,SRX,ORXT,0256,S,5600,1176
EFT,SRX,ORXT,0608,S,5600,1176
EFT,SRX,ORXT,0612,N,5600,1176
EFT,SRX,ORXT,0618,S,5600,1176
EFT,SRX,ORXT,0622,N,5600,1176
EFT,SRX,ORYT,0250,N,5600,1176
EFT,SRX,ORYT,0250,S,5600,1176
EFT,SRX,ORYT,0251,N,5600,1176
EFT,SRX,ORYT,0251,S,5600,1176
EFT,SRX,ORYT,0252,N,5600,1176
EFT,SRX,ORYT,0252,S,5600,1176
EFT,SRX,ORYT,0253,N,5600,1176
EFT,SRX,ORYT,0253,S,5600,1176
EFT,SRX,ORYT,0254,N,5600,1176
EFT,SRX,ORYT,0254,S,5600,1176
EFT,SRX,ORYT,0255,N,5600,1176
EFT,SRX,ORYT,0255,S,5600,1176
EFT,SRX,ORYT,0256,S,5600,1176
EFT,SRX,ORYT,0602,S,5600,1176
EFT,SRX,ORYT,0606,N,5600,1176
EFT,SRX,ORYT,0612,S,5600,1176
EFT,SRX,ORYT,0616,N,5600,1176
EFT,SRX,ORYT,0622,S,5600,1176
EFT,SRX,ORYT,0626,N,5600,1176
FET,EA3,BKGT,0507,E,2700,200
FET,EA3,BKGT,0507,W,2700,200
FET,EA3,BKGT,0521,E,2700,200
FET,EA3,BKGT,0521,W,2700,200
FET,EA3,LTST,0451,E,3333,300
FET,EA3,LTST,0506,E,3333,300
FET,EA3,LTST,0506,W,3333,300
FET,EA3,LTST,0507,E,3333,300
FET,EA3,LTST,0507,W,3333,300
FET,EA3,LTST,0513,E,3333,300
FET,EA3,LTST,0513,W,3333,300
FET,EA3,LTST,0514,E,3333,300
FET,EA3,LTST,0514,W,3333,300
FET,EA3,LTST,0521,E,3333,300
FET,EA3,LTST,0521,W,3333,300
FET,EA3,LTST,0522,E,3333,300
FET,EA3,LTST,0522,W,3333,300
FET,EA3,LTST,0528,E,3333,300
FET,EA3,LTST,0528,W,3333,300
FET,EA3,LTST,0529,E,3333,300
FET,EA3,LTST,0529,W,3333,300
FET,EA3,LTST,0530,E,3333,300
FET,EA3,LTST,0530,W,3333,300
FET,EA3,LTST,0535,E,3333,300
FET,EA3,LTST,0535,W,3333,300
FET,EA3,LTST,0536,E,3333,300
FET,EA3,LTST,0536,W,3333,300
FET,EA3,LTST,0537,E,3333,300
FET,EA3,LTST,0537,W,3333,300
FET,EA3,LTST,0543,E,3333,300
FET,EA3,LTST,0543,W,3333,300
FET,EA3,LTST,0544,E,3333,300
FET,EA3,LTST,0544,W,3333,300
FET,EA3,LTST,0545,E,3333,300
FET,EA3,LTST,0545,W,3333,300
FET,EA3,LTST,0546,E,3333,300
FET,EA3,LTST,0546,W,3333,300
FET,EA3,LTST,0551,E,3333,300
FET,EA3,LTST,0551,W,3333,300
FET,EA3,LTST,0601,E,3333,300
FET,EA3,LTST,0601,W,3333,300
FET,EA3,LTST,0602,E,3333,300
FET,EA3,LTST,0602,W,3333,300
FET,EA3,LTST,0608,E,3333,300
FET,EA3,LTST,0608,W,3333,300
FET,EA3,LTST,0609,E,3333,300
FET,EA3,LTST,0609,W,3333,300
FET,EA3,LTST,0615,E,3333,300
FET,EA3,LTST,0615,W,3333,300
FET,EA3,LTST,0622,E,3333,300
FET,EA3,LTST,0622,W,3333,300
FET,EA4,GCLT,0523,E,1000,100
FET,EA4,GCLT,0530,E,1000,100
FET,EA4,GCLT,0530,W,1000,100
FET,EA4,GCLT,0537,E,1000,100
FET,EA4,GCLT,0537,W,1000,100
FET,EA4,GCLT,0544,E,1000,100
FET,EA4,GCLT,0544,W,1000,100
FET,EA4,GCLT,0545,E,1000,100
FET,EA4,GCLT,0545,W,1000,100
FET,EA4,GCLT,0547,E,1000,100
FET,EA4,GCLT,0547,W,1000,100
FET,EA4,GCLT,0551,E,1000,100
FET,EA4,GCLT,0551,W,1000,100
FET,EA4,GCLT,0552,E,1000,100
FET,EA4,GCLT,0552,W,1000,100
FET,EA4,GCLT,0602,E,1000,100
FET,EA4,GCLT,0602,W,1000,100
FET,EA4,GCLT,0607,E,1000,100
FET,EA4,GCLT,0607,W,1000,100
FET,EA4,GCLT,0609,E,1000,100
FET,EA4,GCLT,0609,W,1000,100
FET,EA4,GCLT,0616,E,1000,100
FET,EA4,GCLT,0616,W,1000,100
FET,EA4,NCAT,0453,E,1900,200
FET,EA4,NCAT,0453,W,1900,200
FET,EA4,NCAT,0454,E,1900,200
FET,EA4,NCAT,0454,W,1900,200
FET,EA4,NCAT,0461,E,1900,200
FET,EA4,NCAT,0461,W,1900,200
FET,EA4,NCAT,0502,E,1900,200
FET,EA4,NCAT,0502,W,1900,200
FET,EA4,NCAT,0509,E,1900,200
FET,EA4,NCAT,0509,W,1900,200
FET,EA4,NCAT,0516,E,1900,200
FET,EA4,NCAT,0516,W,1900,200
FET,EA4,NCAT,0523,E,1900,200
FET,EA4,NCAT,0523,W,1900,200
FET,EA4,NCAT,0530,E,1900,200
FET,EA4,NCAT,0530,W,1900,200
FET,EA4,NCAT,0537,E,1900,200
FET,EA4,NCAT,0537,W,1900,200
FET,EA4,NCAT,0544,E,1900,200
FET,EA4,NCAT,0544,W,1900,200
FET,EA4,ZGST,0449,E,1000,100
FET,EA4,ZGST,0450,E,1000,100
FET,EA4,ZGST,0456,E,1000,100
FET,EA4,ZGST,0456,W,1000,100
FET,EA4,ZGST,0457,E,1000,100
FET,EA4,ZGST,0457,W,1000,100
FET,EA4,ZGST,0464,W,1000,100
FET,EA4,ZGST,0505,E,1000,100
FET,EA4,ZGST,0505,W,1000,100
FET,EA4,ZGST,0512,E,1000,100
FET,EA4,ZGST,0512,W,1000,100
FET,EA4,ZGST,0519,E,1000,100
FET,EA4,ZGST,0519,W,1000,100
FET,EA4,ZGST,0526,E,1000,100
FET,EA4,ZGST,0526,W,1000,100
FET,EA4,ZGST,0533,E,1000,100
FET,EA4,ZGST,0533,W,1000,100
FET,EA4,ZGST,0540,E,1000,100
FET,EA4,ZGST,0540,W,1000,100
FET,EA4,ZGST,0547,E,1000,100
FET,EA4,ZGST,0547,W,1000,100
FET,EA4,ZGST,0602,E,1000,100
FET,EA4,ZGST,0602,W,1000,100
FET,EA4,ZGST,0609,E,1000,100
FET,EA4,ZGST,0609,W,1000,100
FET,MIM,BRFT,0005,E,1260,280
FET,MIM,BRFT,0005,W,1260,280
FET,MIM,BRFT,0006,E,1300,195
FET,MIM,BRFT,0006,W,1300,195
FET,MIM,BRFT,0007,E,1300,195
FET,MIM,BRFT,0007,W,1300,195
FET,MIM,BRFT,0008,E,1300,195
FET,MIM,BRFT,0008,W,1300,195
FET,MIM,BRFT,0009,E,1300,195
FET,MIM,BRFT,0009,W,1300,195
FET,MIM,BRFT,0010,E,1300,195
FET,MIM,BRFT,0010,W,1300,195
FET,MIM,BRFT,0011,E,1300,195
FET,MIM,BRFT,0011,W,1300,195
FET,MIM,BRFT,0012,E,1300,195
FET,MIM,BRFT,0012,W,1300,195
FET,MIM,BRFT,0013,E,1300,195
FET,MIM,BRFT,0013,W,1300,195
FET,MIM,BRFT,0014,E,1300,195
FET,MIM,BRFT,0014,W,1300,195
FET,MIM,BRFT,0015,E,1300,195
FET,MIM,BRFT,0015,W,1300,195
FET,MIM,BRFT,0016,E,1300,195
FET,MIM,BRFT,0016,W,1300,195
FET,MIM,ITXT,0096,E,1260,280
FET,MIM,ITXT,0096,W,1260,280
FET,MIM,ITXT,0097,E,1260,280
FET,MIM,ITXT,0097,W,1260,280
FET,MIM,ITXT,0098,E,1260,280
FET,MIM,ITXT,0098,W,1260,280
FET,MIM,USNT,0014,E,1260,280
FET,MIM,USNT,0015,E,1260,280
FET,MIM,USNT,0015,W,1260,280
FET,MIM,USNT,0016,E,1260,280
FET,MIM,USNT,0016,W,1260,280
FET,MIM,XLHT,0043,E,1260,200
FET,MIM,XLHT,0043,W,1260,200
FET,MIM,XLHT,0044,E,1260,200
FET,MIM,XLHT,0044,W,1260,200
FET,MIM,XLHT,0045,E,2000,200
FET,MIM,XLHT,0045,W,2000,200
FET,MIM,XLHT,0046,E,2000,200
FET,MIM,XLHT,0046,W,2000,200
FET,MIM,XLHT,0047,E,2000,200
FET,MIM,XLHT,0047,W,2000,200
FET,MIM,YDNT,0090,E,1260,280
FET,MIM,YDNT,0090,W,1260,280
FET,MIM,YDNT,0091,E,1260,280
FET,MIM,YDNT,0091,W,1260,280
FET,MIM,YDNT,0092,E,1260,280
FET,MIM,YDNT,0092,W,1260,280
FET,MIM,YDNT,0093,E,1260,280
FET,MIM,YDNT,0093,W,1260,280
FET,MIM,YDNT,0094,E,1260,280
FET,MIM,YDNT,0094,W,1260,280
FET,MIM,YDNT,0095,E,1260,280
FET,MIM,YDNT,0095,W,1260,280
FET,SAC,BCBT,0145,E,3800,480
FET,SAC,BCBT,0145,W,3800,480
FET,SAC,BCBT,0146,E,3800,480
FET,SAC,BCBT,0146,W,3800,480
FET,SAC,BCBT,0147,E,3800,480
FET,SAC,BCBT,0147,W,3800,480
FET,SAC,BCBT,0148,E,3800,480
FET,SAC,BCBT,0148,W,3800,480
FET,SAC,BCBT,0149,E,3800,480
FET,SAC,BCBT,0149,W,3800,480
FET,SAC,BKGT,0509,E,3300,300
FET,SAC,BKGT,0509,W,3300,300
FET,SAC,BKGT,0510,E,3300,300
FET,SAC,BKGT,0510,W,3300,300
FET,SAC,BMRT,0126,E,3800,99
FET,SAC,BMRT,0126,W,3800,99
FET,SAC,BMRT,0127,E,3800,99
FET,SAC,BMRT,0127,W,3800,99
FET,SAC,BMRT,0128,E,3800,99
FET,SAC,BMRT,0128,W,3800,99
FET,SAC,BMRT,0129,E,3800,99
FET,SAC,BMRT,0129,W,3800,99
FET,SAC,BMRT,0130,E,3800,99
FET,SAC,BMRT,0130,W,3800,99
FET,SAC,BMRT,0131,E,3800,99
FET,SAC,BMRT,0131,W,3800,99
FET,SAC,BYBT,0197,E,3300,300
FET,SAC,BYBT,0198,E,3300,300
FET,SAC,BYBT,0198,W,3300,300
FET,SAC,BYBT,0199,E,3300,300
FET,SAC,BYBT,0199,W,3300,300
FET,SAC,BYBT,0200,E,3300,300
FET,SAC,BYBT,0200,W,3300,300
FET,SAC,BYBT,0211,E,3300,300
FET,SAC,BYBT,0211,W,3300,300
FET,SAC,BYBT,0212,E,3300,300
FET,SAC,BYBT,0212,W,3300,300
FET,SAC,BYBT,0213,E,3300,300
FET,SAC,BYBT,0213,W,3300,300
FET,SAC,BYBT,0214,E,3300,300
FET,SAC,BYBT,0214,W,3300,300
FET,SAC,BYBT,0215,E,3300,300
FET,SAC,BYBT,0215,W,3300,300
FET,SAC,DNCT,0106,E,3800,300
FET,SAC,DNCT,0107,E,3800,300
FET,SAC,DNCT,0107,W,3800,300
FET,SAC,NFUT,0021,E,3800,480
FET,SAC,NFUT,0021,W,3800,480
FET,SAC,NFUT,0022,E,3800,480
FET,SAC,NFUT,0022,W,3800,480
FET,SAC,NFUT,0023,E,3800,480
FET,SAC,NFUT,0023,W,3800,480
FET,SAC,NFUT,0024,E,3800,480
FET,SAC,NFUT,0024,W,3800,480
FET,SAC,NFUT,1025,E,3800,480
FET,SAC,NFUT,1025,W,3800,480
FET,SAC,NFUT,1026,E,3800,480
FET,SAC,NFUT,1026,W,3800,480
FET,SAC,NFUT,1027,E,3800,480
FET,SAC,NFUT,1027,W,3800,480
FET,SAC,NFUT,1028,E,3800,480
FET,SAC,NFUT,1028,W,3800,480
FET,SAS,BCBT,0142,E,3600,330
FET,SAS,BCBT,0143,E,3600,330
FET,SAS,BCBT,0143,W,3600,330
FET,SAS,BCBT,0144,E,3600,330
